Totaal vermogen (miljard euro),Gemiddeld vermogen (1000 euro),Mediaan vermogen (1000 euro),gemeentenaam,politiebureaus,Misdrijven_Totaal
0.5454974736509691,225.46,140.30222338451821,Rucphen,3,905.9090909090909
1.1125966295609153,229.75,125.64507189239333,Schagen,6,1653.1818181818182
0.25980677858726636,261.82,157.83139031511124,Scherpenzeel,12,276.3636363636364
0.590114313251873,115.81,75.35363636363637,Schiedam,31,5698.636363636364
0.05836121925366777,304.5,167.88745153397326,Schiermonnikoog,2,35.90909090909091
0.9957403973278826,253.33,129.50643166357452,Schouwen-Duiveland,3,1752.2727272727273
0.18446683689812654,143.17,86.0709412304867,Simpelveld,12,307.27272727272725
0.4300132841255927,305.56,199.7855179704017,Sint Anthonis,6,292.27272727272725
0.8393984624797693,259.54,164.4563745082172,Sint-Michielsgestel,12,849.5454545454545
1.223554576376005,155.99,91.01818181818182,Sittard-Geleen,14,7170.0
0.3902615423429484,199.95,100.93244820655535,Sliedrecht,17,962.2727272727273
0.7869166806828695,268.34,139.70036719233147,Sluis,3,981.3636363636364
0.7022881880024737,162.25,90.78055287569573,Smallingerland,7,2631.3636363636365
1.1779255529817179,226.2,127.48571428571428,Soest,19,1905.0
0.5722596104430054,277.11,160.56597306319438,Someren,7,667.2727272727273
0.5240625948797656,271.66,148.0676458385894,Son en Breugel,11,745.4545454545455
0.4039095086777458,168.22,93.66343150896722,Stadskanaal,8,1484.5454545454545
0.4778551254863025,292.77,192.80293883155284,Staphorst,9,412.27272727272725
0.3394109837483759,193.88,107.29693877551021,Stede Broec,3,955.9090909090909
0.4973527831506555,217.61,114.70822987802471,Steenbergen,3,939.5454545454545
0.8077558586297188,194.48,111.03914656771799,Steenwijkerland,10,1660.0
0.39962211673837816,163.74,115.23563311688312,Stein,11,1084.090909090909
2.0439838612960393,302.53,120.71167346938775,Stichtse Vecht,36,3063.5
1.661645794681509,200.19,107.36512059369203,Súdwest-Fryslân,10,3318.5
0.9645837767030115,185.89,106.02189239332097,Terneuzen,2,2532.2727272727275
0.17388256033459676,252.25,161.79246737359136,Terschelling,6,307.27272727272725
0.4487988114260084,263.34,156.66817375886524,Texel,2,567.2727272727273
1.1850431166645696,312.53,132.45426979302357,Teylingen,17,1392.2727272727273
0.4558034480716851,204.33,117.52356988249845,Tholen,4,736.3636363636364
0.5412316280477375,182.68,90.31465677179962,Tiel,11,2945.0
2.4460816326530614,155.14,83.2429090909091,Tilburg,16,15772.272727272728
0.6359893103093843,291.46,181.20097189623934,Tubbergen,11,406.3636363636364
0.5563104448742746,205.86,119.3015615337044,Twenterand,12,922.7272727272727
0.7884627593784128,222.05,134.46628401360545,Tynaarlo,14,973.1818181818181
0.5884036946710397,196.75,121.82083333333334,Tytsjerksteradiel,8,839.0909090909091
0.8711309523809523,214.14,117.7595547309833,Uden,7,2291.818181818182
0.2744977166680879,199.0,126.34214593585335,Uitgeest,13,612.2727272727273
0.5492924122666755,199.4,104.08249458874458,Uithoorn,14,1163.6363636363637
0.2804878502833278,214.08,116.03513491763145,Urk,3,544.5454545454545
4.1985764711478994,159.49,82.08218181818182,Utrecht,23,30584.545454545456
1.744599876314162,297.06,146.82140630797772,Utrechtse Heuvelrug,28,2035.4545454545455
0.16187500986517442,137.36,74.0605288780497,Vaals,7,468.6363636363636
0.3661699674824097,203.91,122.08424510519875,Valkenburg aan de Geul,15,1127.7272727272727
0.6700999355254674,209.49,120.52987012987013,Valkenswaard,9,1574.5454545454545
0.2966681734084602,151.57,86.6453656462585,Veendam,7,1290.0
0.9842224075316781,195.65,98.44589610389612,Veenendaal,14,3106.3636363636365
0.7788241457124436,281.89,171.77544624085442,Veere,3,869.0909090909091
0.9610466914038341,208.91,126.49573283858999,Veldhoven,12,1910.4545454545455
1.2032660791589362,191.49,100.47997031539889,Velsen,20,3417.2727272727275
1.4760973828603008,187.62,92.5130909090909,Venlo,3,7360.0
0.8456305346122975,208.64,116.41131725417439,Venray,4,2357.7272727272725
1.0725647705890866,214.88,110.77794140383426,Vijfheerenlanden,22,1817.5
0.7297012987012987,145.64,78.02181818181818,Vlaardingen,29,4726.818181818182
0.018071580200766806,146.13,95.34944154988621,Vlieland,2,80.45454545454545
0.5156820534537926,148.76,83.7609090909091,Vlissingen,3,2615.0
0.2877239812408486,208.29,133.56082405078453,Voerendaal,16,414.54545454545456
0.867873720315258,293.17,138.5623458861301,Voorschoten,24,933.6363636363636
0.7471148039557971,290.2,152.4081473111488,Voorst,20,926.3636363636364
1.189863271227253,337.36,143.41027752009893,Vught,14,1152.2727272727273
0.6897032362267924,172.62,102.14415584415583,Waadhoeke,8,1193.3333333333333
0.8325017160429422,393.4,165.4186287481662,Waalre,10,606.8181818181819
0.8855609942236082,200.12,106.8983302411874,Waalwijk,11,2491.3636363636365
0.5087755266516665,209.05,106.44978741496598,Waddinxveen,18,1105.4545454545455
0.612252319109462,190.46,95.58345454545456,Wageningen,12,1758.6363636363637
2.5089745376663175,666.37,178.3969377064172,Wassenaar,28,1181.8181818181818
0.5948902064119456,288.51,158.0486406035377,Waterland,28,558.6363636363636
0.9924387806590133,205.23,119.34693877551021,Weert,3,2942.7272727272725
0.3777326689653239,201.57,102.70376542783457,Weesp,25,937.2727272727273
1.3031187910367241,252.58,141.4486046691404,West Betuwe,20,1732.5
0.49004030826301875,246.47,147.94587794919497,West Maas en Waal,11,580.9090909090909
1.1653197153051786,210.61,117.2077922077922,Westerkwartier,14,1415.0
0.5681358800773695,247.06,150.85058797970453,Westerveld,9,514.0909090909091
0.16370221060817622,109.38,54.632349419262,Westervoort,18,582.2727272727273
0.42910548165107437,182.98,109.50531849103277,Westerwolde,7,1003.3333333333334
2.899814471243043,260.24,130.8469387755102,Westland,26,4891.363636363636
0.47591890868701364,189.04,111.1246521335807,Weststellingwerf,8,891.3636363636364
0.8047624059022502,420.05,161.4576584357874,Westvoorne,6,557.7272727272727
0.6310594030032051,270.68,143.9931068994329,Wierden,14,629.5454545454545
0.7774666228445798,203.96,115.23061997526284,Wijchen,11,1671.3636363636363
1.0198723831892524,345.39,158.85193160436322,Wijdemeren,29,835.4545454545455
0.5014808583007672,216.05,122.46606813905446,Wijk bij Duurstede,15,641.3636363636364
0.5465454923033884,206.08,108.68233225108224,Winterswijk,4,1184.5454545454545
0.4619712602053688,204.28,123.88364254792826,Woensdrecht,2,902.7272727272727
1.4798571040980517,290.99,128.0274582560297,Woerden,21,2261.3636363636365
0.395869425055364,246.94,121.85616537717601,Wormerland,24,491.3636363636364
0.3208278595708507,246.92,150.684953797499,Woudenberg,20,417.27272727272725
1.690547928262214,157.48,82.95290909090909,Zaanstad,32,8530.0
0.6048871228473449,229.88,128.28761414623875,Zaltbommel,13,1350.4545454545455
0.5832725380539905,287.35,115.58900602310558,Zandvoort,15,1226.3636363636363
0.41714794802792027,227.07,108.6285984848485,Zeewolde,21,934.5454545454545
2.1072902472400954,302.04,118.39963636363636,Zeist,24,3580.909090909091
0.6076977164173213,167.13,98.06419294990724,Zevenaar,25,1403.6363636363637
1.2385383491888051,142.75,78.24381818181818,Zoetermeer,33,7383.636363636364
0.27337108013937284,286.08,177.51388475345792,Zoeterwoude,23,284.09090909090907
1.0081207482993195,247.41,119.6660482374768,Zuidplas,30,1799.5454545454545
0.7094523447676943,271.17,177.29425526980617,Zundert,3,937.7272727272727
0.5943452380952381,154.68,89.4835918367347,Zutphen,13,2865.0
0.5515741597286463,293.86,127.30290511903189,Zwartewaterland,9,583.6363636363636
0.751643456979125,216.49,91.8649758812616,Zwijndrecht,28,2066.818181818182
1.698223933867551,177.5,88.63963636363636,Zwolle,9,7709.090909090909
