SoortMisdrijf,RegioS,Perioden,TotaalGeregistreerdeMisdrijven_1,GeregistreerdeMisdrijvenRelatief_2,GeregistreerdeMisdrijvenPer1000Inw_3,TotaalOpgehelderdeMisdrijven_4,OpgehelderdeMisdrijvenRelatief_5,RegistratiesVanVerdachten_6
"Misdrijven, totaal",Baarn,2015,1245.0,100.0,51.1,235.0,19.0,265.0
"Misdrijven, totaal",Baarn,2016,1280.0,100.0,52.3,255.0,19.7,310.0
"Misdrijven, totaal",Baarn,2017,1195.0,100.0,48.8,215.0,18.0,240.0
"Misdrijven, totaal",Baarn,2018,1110.0,100.0,45.1,300.0,27.1,365.0
"Misdrijven, totaal",Baarn,2019,1105.0,100.0,44.6,260.0,23.4,285.0
"Misdrijven, totaal",Baarn,2020,1055.0,100.0,42.5,175.0,16.7,215.0
"Misdrijven, totaal",Bedum,2010,330.0,100.0,31.4,100.0,30.2,105.0
"Misdrijven, totaal",Bedum,2011,370.0,100.0,35.1,120.0,32.1,130.0
"Misdrijven, totaal",Bedum,2012,300.0,100.0,28.7,90.0,29.8,95.0
"Misdrijven, totaal",Bedum,2013,230.0,100.0,22.0,70.0,30.6,90.0
"Misdrijven, totaal",Bedum,2014,265.0,100.0,25.1,75.0,28.5,100.0
"Misdrijven, totaal",Bedum,2015,255.0,100.0,24.6,55.0,21.0,65.0
"Misdrijven, totaal",Bedum,2016,200.0,100.0,19.1,50.0,25.6,65.0
"Misdrijven, totaal",Bedum,2017,175.0,100.0,16.6,30.0,17.2,40.0
"Misdrijven, totaal",Bedum,2018,155.0,100.0,14.6,40.0,27.5,50.0
"Misdrijven, totaal",Bedum,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bedum,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Beek (L.),2010,1285.0,100.0,77.6,260.0,20.3,350.0
"Misdrijven, totaal",Beek (L.),2011,1410.0,100.0,85.3,245.0,17.2,285.0
"Misdrijven, totaal",Beek (L.),2012,1255.0,100.0,76.4,260.0,20.8,315.0
"Misdrijven, totaal",Beek (L.),2013,1195.0,100.0,73.0,225.0,18.7,280.0
"Misdrijven, totaal",Beek (L.),2014,1060.0,100.0,65.1,170.0,16.1,190.0
"Misdrijven, totaal",Beek (L.),2015,1090.0,100.0,67.2,160.0,14.5,195.0
"Misdrijven, totaal",Beek (L.),2016,1030.0,100.0,64.2,160.0,15.6,195.0
"Misdrijven, totaal",Beek (L.),2017,965.0,100.0,60.5,160.0,16.7,185.0
"Misdrijven, totaal",Beek (L.),2018,645.0,100.0,40.6,125.0,19.7,150.0
"Misdrijven, totaal",Beek (L.),2019,735.0,100.0,46.3,170.0,23.2,205.0
"Misdrijven, totaal",Beek (L.),2020,770.0,100.0,48.7,150.0,19.3,200.0
"Misdrijven, totaal",Beekdaelen,2010,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Beekdaelen,2011,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Beekdaelen,2012,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Beekdaelen,2013,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Beekdaelen,2014,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Beekdaelen,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Beekdaelen,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Beekdaelen,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Beekdaelen,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Beekdaelen,2019,1130.0,100.0,31.6,210.0,18.7,250.0
"Misdrijven, totaal",Beekdaelen,2020,1165.0,100.0,32.5,165.0,14.0,275.0
"Misdrijven, totaal",Beemster,2010,375.0,100.0,43.6,130.0,34.5,130.0
"Misdrijven, totaal",Beemster,2011,375.0,100.0,43.5,115.0,30.8,125.0
"Misdrijven, totaal",Beemster,2012,440.0,100.0,50.7,115.0,25.8,130.0
"Misdrijven, totaal",Beemster,2013,360.0,100.0,41.1,95.0,26.6,110.0
"Misdrijven, totaal",Beemster,2014,265.0,100.0,29.7,90.0,34.0,100.0
"Misdrijven, totaal",Beemster,2015,255.0,100.0,28.9,60.0,23.0,65.0
"Misdrijven, totaal",Beemster,2016,285.0,100.0,31.9,70.0,24.1,80.0
"Misdrijven, totaal",Beemster,2017,245.0,100.0,26.5,70.0,29.5,90.0
"Misdrijven, totaal",Beemster,2018,320.0,100.0,33.4,95.0,29.8,105.0
"Misdrijven, totaal",Beemster,2019,345.0,100.0,35.6,105.0,30.3,125.0
"Misdrijven, totaal",Beemster,2020,315.0,100.0,31.3,60.0,19.7,85.0
"Misdrijven, totaal",Beesel,2010,690.0,100.0,49.7,165.0,23.7,210.0
"Misdrijven, totaal",Beesel,2011,645.0,100.0,46.4,130.0,20.5,155.0
"Misdrijven, totaal",Beesel,2012,680.0,100.0,49.6,145.0,21.6,190.0
"Misdrijven, totaal",Beesel,2013,590.0,100.0,43.2,135.0,23.0,155.0
"Misdrijven, totaal",Beesel,2014,475.0,100.0,35.0,100.0,21.2,115.0
"Misdrijven, totaal",Beesel,2015,435.0,100.0,32.2,95.0,21.8,105.0
"Misdrijven, totaal",Beesel,2016,445.0,100.0,33.2,105.0,23.2,130.0
"Misdrijven, totaal",Beesel,2017,350.0,100.0,26.3,80.0,22.2,110.0
"Misdrijven, totaal",Beesel,2018,355.0,100.0,26.4,85.0,24.2,105.0
"Misdrijven, totaal",Beesel,2019,395.0,100.0,29.2,100.0,25.3,120.0
"Misdrijven, totaal",Beesel,2020,395.0,100.0,29.2,55.0,14.5,95.0
"Misdrijven, totaal",Bellingwedde,2010,330.0,100.0,35.5,115.0,34.3,120.0
"Misdrijven, totaal",Bellingwedde,2011,300.0,100.0,31.7,100.0,32.9,125.0
"Misdrijven, totaal",Bellingwedde,2012,275.0,100.0,29.7,90.0,33.0,105.0
"Misdrijven, totaal",Bellingwedde,2013,265.0,100.0,29.4,80.0,29.5,95.0
"Misdrijven, totaal",Bellingwedde,2014,225.0,100.0,25.0,70.0,31.4,85.0
"Misdrijven, totaal",Bellingwedde,2015,220.0,100.0,23.8,60.0,28.0,80.0
"Misdrijven, totaal",Bellingwedde,2016,205.0,100.0,23.0,50.0,24.8,60.0
"Misdrijven, totaal",Bellingwedde,2017,220.0,100.0,24.7,55.0,25.9,70.0
"Misdrijven, totaal",Bellingwedde,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bellingwedde,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bellingwedde,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Berg en Dal,2010,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Berg en Dal,2011,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Berg en Dal,2012,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Berg en Dal,2013,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Berg en Dal,2014,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Berg en Dal,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Berg en Dal,2016,1195.0,100.0,34.6,325.0,27.4,370.0
"Misdrijven, totaal",Berg en Dal,2017,1020.0,100.0,29.4,280.0,27.6,305.0
"Misdrijven, totaal",Berg en Dal,2018,980.0,100.0,28.2,310.0,31.5,360.0
"Misdrijven, totaal",Berg en Dal,2019,1130.0,100.0,32.5,330.0,29.2,395.0
"Misdrijven, totaal",Berg en Dal,2020,1155.0,100.0,33.1,220.0,19.1,285.0
"Misdrijven, totaal",Bergambacht,2010,345.0,100.0,35.3,60.0,17.8,60.0
"Misdrijven, totaal",Bergambacht,2011,325.0,100.0,33.3,60.0,18.7,60.0
"Misdrijven, totaal",Bergambacht,2012,335.0,100.0,33.8,90.0,26.3,105.0
"Misdrijven, totaal",Bergambacht,2013,330.0,100.0,33.4,85.0,25.6,85.0
"Misdrijven, totaal",Bergambacht,2014,260.0,100.0,26.0,75.0,29.3,95.0
"Misdrijven, totaal",Bergambacht,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bergambacht,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bergambacht,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bergambacht,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bergambacht,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bergambacht,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bergeijk,2010,915.0,100.0,50.7,165.0,17.8,200.0
"Misdrijven, totaal",Bergeijk,2011,835.0,100.0,46.1,150.0,18.1,180.0
"Misdrijven, totaal",Bergeijk,2012,1000.0,100.0,55.1,195.0,19.5,215.0
"Misdrijven, totaal",Bergeijk,2013,875.0,100.0,48.0,175.0,20.3,215.0
"Misdrijven, totaal",Bergeijk,2014,675.0,100.0,37.1,140.0,21.0,170.0
"Misdrijven, totaal",Bergeijk,2015,640.0,100.0,35.2,120.0,18.6,135.0
"Misdrijven, totaal",Bergeijk,2016,600.0,100.0,32.8,110.0,18.7,140.0
"Misdrijven, totaal",Bergeijk,2017,625.0,100.0,34.1,125.0,20.0,145.0
"Misdrijven, totaal",Bergeijk,2018,495.0,100.0,27.0,115.0,22.9,130.0
"Misdrijven, totaal",Bergeijk,2019,505.0,100.0,27.3,100.0,19.4,110.0
"Misdrijven, totaal",Bergeijk,2020,545.0,100.0,29.4,90.0,16.8,115.0
"Misdrijven, totaal",Bergen (L.),2010,615.0,100.0,45.9,155.0,25.6,180.0
"Misdrijven, totaal",Bergen (L.),2011,525.0,100.0,39.4,115.0,21.9,145.0
"Misdrijven, totaal",Bergen (L.),2012,480.0,100.0,36.0,95.0,20.1,115.0
"Misdrijven, totaal",Bergen (L.),2013,555.0,100.0,41.7,115.0,20.9,145.0
"Misdrijven, totaal",Bergen (L.),2014,495.0,100.0,37.3,85.0,16.8,100.0
"Misdrijven, totaal",Bergen (L.),2015,465.0,100.0,35.3,65.0,14.4,85.0
"Misdrijven, totaal",Bergen (L.),2016,420.0,100.0,32.2,70.0,16.8,95.0
"Misdrijven, totaal",Bergen (L.),2017,340.0,100.0,25.8,70.0,20.7,80.0
"Misdrijven, totaal",Bergen (L.),2018,375.0,100.0,28.7,80.0,20.7,95.0
"Misdrijven, totaal",Bergen (L.),2019,335.0,100.0,25.6,55.0,16.0,75.0
"Misdrijven, totaal",Bergen (L.),2020,370.0,100.0,28.4,65.0,18.0,75.0
"Misdrijven, totaal",Bergen (NH.),2010,1610.0,100.0,52.0,385.0,23.8,430.0
"Misdrijven, totaal",Bergen (NH.),2011,1625.0,100.0,52.6,350.0,21.7,415.0
"Misdrijven, totaal",Bergen (NH.),2012,1540.0,100.0,50.1,355.0,23.1,395.0
"Misdrijven, totaal",Bergen (NH.),2013,1325.0,100.0,43.7,315.0,23.7,360.0
"Misdrijven, totaal",Bergen (NH.),2014,1255.0,100.0,41.7,330.0,26.5,380.0
"Misdrijven, totaal",Bergen (NH.),2015,1265.0,100.0,42.2,270.0,21.2,320.0
"Misdrijven, totaal",Bergen (NH.),2016,1185.0,100.0,39.6,240.0,20.4,280.0
"Misdrijven, totaal",Bergen (NH.),2017,870.0,100.0,29.2,180.0,20.6,240.0
"Misdrijven, totaal",Bergen (NH.),2018,840.0,100.0,28.1,175.0,21.1,215.0
"Misdrijven, totaal",Bergen (NH.),2019,825.0,100.0,27.5,135.0,16.4,185.0
"Misdrijven, totaal",Bergen (NH.),2020,920.0,100.0,30.9,140.0,15.4,190.0
"Misdrijven, totaal",Bergen op Zoom,2010,5240.0,100.0,79.6,1390.0,26.5,1670.0
"Misdrijven, totaal",Bergen op Zoom,2011,4815.0,100.0,72.9,1145.0,23.7,1330.0
"Misdrijven, totaal",Bergen op Zoom,2012,5025.0,100.0,76.0,1220.0,24.3,1445.0
"Misdrijven, totaal",Bergen op Zoom,2013,4765.0,100.0,71.9,1285.0,27.0,1520.0
"Misdrijven, totaal",Bergen op Zoom,2014,4240.0,100.0,63.8,1155.0,27.3,1385.0
"Misdrijven, totaal",Bergen op Zoom,2015,4135.0,100.0,62.3,1250.0,30.3,1545.0
"Misdrijven, totaal",Bergen op Zoom,2016,3900.0,100.0,58.9,1210.0,31.0,1420.0
"Misdrijven, totaal",Bergen op Zoom,2017,3300.0,100.0,49.9,975.0,29.6,1165.0
"Misdrijven, totaal",Bergen op Zoom,2018,3180.0,100.0,47.9,955.0,30.1,1130.0
"Misdrijven, totaal",Bergen op Zoom,2019,3610.0,100.0,54.0,1190.0,33.0,1395.0
"Misdrijven, totaal",Bergen op Zoom,2020,3525.0,100.0,52.2,925.0,26.3,1180.0
"Misdrijven, totaal",Berkelland,2010,1825.0,100.0,40.6,525.0,28.6,665.0
"Misdrijven, totaal",Berkelland,2011,1560.0,100.0,34.7,475.0,30.6,665.0
"Misdrijven, totaal",Berkelland,2012,1825.0,100.0,40.7,515.0,28.3,660.0
"Misdrijven, totaal",Berkelland,2013,1445.0,100.0,32.3,400.0,27.8,505.0
"Misdrijven, totaal",Berkelland,2014,1305.0,100.0,29.2,395.0,30.3,480.0
"Misdrijven, totaal",Berkelland,2015,1185.0,100.0,26.7,330.0,27.9,510.0
"Misdrijven, totaal",Berkelland,2016,1075.0,100.0,24.1,305.0,28.3,350.0
"Misdrijven, totaal",Berkelland,2017,1045.0,100.0,23.7,355.0,34.0,410.0
"Misdrijven, totaal",Berkelland,2018,990.0,100.0,22.4,335.0,34.0,395.0
"Misdrijven, totaal",Berkelland,2019,1040.0,100.0,23.6,330.0,32.0,400.0
"Misdrijven, totaal",Berkelland,2020,955.0,100.0,21.8,245.0,25.8,355.0
"Misdrijven, totaal",Bernheze,2010,1230.0,100.0,41.5,260.0,21.1,295.0
"Misdrijven, totaal",Bernheze,2011,1285.0,100.0,43.2,230.0,17.9,270.0
"Misdrijven, totaal",Bernheze,2012,1300.0,100.0,43.6,225.0,17.3,280.0
"Misdrijven, totaal",Bernheze,2013,1325.0,100.0,44.5,275.0,20.9,330.0
"Misdrijven, totaal",Bernheze,2014,1170.0,100.0,39.4,215.0,18.5,260.0
"Misdrijven, totaal",Bernheze,2015,1165.0,100.0,39.3,210.0,18.2,270.0
"Misdrijven, totaal",Bernheze,2016,1040.0,100.0,34.9,255.0,24.3,305.0
"Misdrijven, totaal",Bernheze,2017,885.0,100.0,29.3,205.0,23.3,235.0
"Misdrijven, totaal",Bernheze,2018,820.0,100.0,26.8,210.0,25.7,230.0
"Misdrijven, totaal",Bernheze,2019,970.0,100.0,31.5,235.0,24.2,295.0
"Misdrijven, totaal",Bernheze,2020,920.0,100.0,29.4,190.0,20.7,255.0
"Misdrijven, totaal",Bernisse,2010,400.0,100.0,32.3,70.0,17.9,90.0
"Misdrijven, totaal",Bernisse,2011,485.0,100.0,39.2,100.0,20.8,125.0
"Misdrijven, totaal",Bernisse,2012,415.0,100.0,33.3,105.0,25.8,140.0
"Misdrijven, totaal",Bernisse,2013,395.0,100.0,31.7,110.0,27.5,140.0
"Misdrijven, totaal",Bernisse,2014,380.0,100.0,30.6,95.0,25.1,125.0
"Misdrijven, totaal",Bernisse,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bernisse,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bernisse,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bernisse,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bernisse,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bernisse,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Best,2010,1855.0,100.0,64.1,460.0,24.8,560.0
"Misdrijven, totaal",Best,2011,1870.0,100.0,64.9,455.0,24.3,560.0
"Misdrijven, totaal",Best,2012,1655.0,100.0,57.7,370.0,22.3,440.0
"Misdrijven, totaal",Best,2013,1625.0,100.0,56.8,320.0,19.8,390.0
"Misdrijven, totaal",Best,2014,1540.0,100.0,53.8,295.0,19.0,370.0
"Misdrijven, totaal",Best,2015,1440.0,100.0,50.1,350.0,24.4,410.0
"Misdrijven, totaal",Best,2016,1310.0,100.0,45.3,350.0,26.5,395.0
"Misdrijven, totaal",Best,2017,1105.0,100.0,37.8,285.0,25.9,345.0
"Misdrijven, totaal",Best,2018,1100.0,100.0,37.3,320.0,29.3,370.0
"Misdrijven, totaal",Best,2019,1095.0,100.0,36.8,300.0,27.3,350.0
"Misdrijven, totaal",Best,2020,1240.0,100.0,41.4,300.0,24.3,365.0
"Misdrijven, totaal",Beuningen,2010,1440.0,100.0,56.4,285.0,19.9,345.0
"Misdrijven, totaal",Beuningen,2011,1265.0,100.0,49.6,265.0,20.9,340.0
"Misdrijven, totaal",Beuningen,2012,1200.0,100.0,47.1,225.0,18.7,265.0
"Misdrijven, totaal",Beuningen,2013,1115.0,100.0,44.1,160.0,14.3,205.0
"Misdrijven, totaal",Beuningen,2014,1030.0,100.0,40.8,230.0,22.1,255.0
"Misdrijven, totaal",Beuningen,2015,910.0,100.0,36.1,180.0,19.7,210.0
"Misdrijven, totaal",Beuningen,2016,890.0,100.0,35.1,185.0,21.1,250.0
"Misdrijven, totaal",Beuningen,2017,885.0,100.0,34.8,190.0,21.3,235.0
"Misdrijven, totaal",Beuningen,2018,780.0,100.0,30.2,170.0,21.8,195.0
"Misdrijven, totaal",Beuningen,2019,890.0,100.0,34.4,195.0,21.8,235.0
"Misdrijven, totaal",Beuningen,2020,900.0,100.0,34.7,135.0,15.0,210.0
"Misdrijven, totaal",Beverwijk,2010,3495.0,100.0,89.9,1005.0,28.7,1295.0
"Misdrijven, totaal",Beverwijk,2011,3335.0,100.0,84.8,895.0,26.8,1070.0
"Misdrijven, totaal",Beverwijk,2012,3240.0,100.0,81.3,880.0,27.2,1035.0
"Misdrijven, totaal",Beverwijk,2013,2985.0,100.0,74.5,805.0,26.9,985.0
"Misdrijven, totaal",Beverwijk,2014,3025.0,100.0,75.4,845.0,28.0,1075.0
"Misdrijven, totaal",Beverwijk,2015,2690.0,100.0,66.9,645.0,24.0,750.0
"Misdrijven, totaal",Beverwijk,2016,2345.0,100.0,58.1,600.0,25.5,715.0
"Misdrijven, totaal",Beverwijk,2017,1970.0,100.0,48.4,485.0,24.7,715.0
"Misdrijven, totaal",Beverwijk,2018,1820.0,100.0,44.3,445.0,24.4,520.0
"Misdrijven, totaal",Beverwijk,2019,1940.0,100.0,47.1,480.0,24.8,580.0
"Misdrijven, totaal",Beverwijk,2020,1840.0,100.0,44.2,380.0,20.5,465.0
"Misdrijven, totaal",Binnenmaas,2010,1070.0,100.0,36.9,285.0,26.5,440.0
"Misdrijven, totaal",Binnenmaas,2011,1090.0,100.0,37.6,315.0,28.7,425.0
"Misdrijven, totaal",Binnenmaas,2012,980.0,100.0,33.8,330.0,33.5,430.0
"Misdrijven, totaal",Binnenmaas,2013,900.0,100.0,31.1,320.0,35.4,405.0
"Misdrijven, totaal",Binnenmaas,2014,830.0,100.0,28.9,280.0,33.6,335.0
"Misdrijven, totaal",Binnenmaas,2015,840.0,100.0,29.3,275.0,32.7,345.0
"Misdrijven, totaal",Binnenmaas,2016,735.0,100.0,25.6,210.0,28.3,250.0
"Misdrijven, totaal",Binnenmaas,2017,620.0,100.0,21.3,180.0,28.9,205.0
"Misdrijven, totaal",Binnenmaas,2018,570.0,100.0,19.6,160.0,28.4,185.0
"Misdrijven, totaal",Binnenmaas,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Binnenmaas,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bladel,2010,920.0,100.0,47.9,190.0,20.9,215.0
"Misdrijven, totaal",Bladel,2011,1035.0,100.0,53.5,200.0,19.3,265.0
"Misdrijven, totaal",Bladel,2012,905.0,100.0,46.3,185.0,20.3,225.0
"Misdrijven, totaal",Bladel,2013,940.0,100.0,47.8,180.0,19.3,220.0
"Misdrijven, totaal",Bladel,2014,775.0,100.0,39.1,155.0,20.3,190.0
"Misdrijven, totaal",Bladel,2015,875.0,100.0,44.1,160.0,18.5,200.0
"Misdrijven, totaal",Bladel,2016,850.0,100.0,42.6,170.0,20.2,190.0
"Misdrijven, totaal",Bladel,2017,615.0,100.0,30.6,155.0,24.9,190.0
"Misdrijven, totaal",Bladel,2018,590.0,100.0,29.4,140.0,23.8,155.0
"Misdrijven, totaal",Bladel,2019,590.0,100.0,29.2,155.0,26.1,190.0
"Misdrijven, totaal",Bladel,2020,700.0,100.0,34.4,150.0,21.2,215.0
"Misdrijven, totaal",Blaricum,2010,565.0,100.0,63.3,105.0,18.9,130.0
"Misdrijven, totaal",Blaricum,2011,485.0,100.0,54.0,95.0,19.4,105.0
"Misdrijven, totaal",Blaricum,2012,520.0,100.0,57.4,80.0,15.8,100.0
"Misdrijven, totaal",Blaricum,2013,510.0,100.0,55.9,75.0,15.1,85.0
"Misdrijven, totaal",Blaricum,2014,495.0,100.0,54.7,95.0,18.7,115.0
"Misdrijven, totaal",Blaricum,2015,475.0,100.0,50.9,50.0,10.3,60.0
"Misdrijven, totaal",Blaricum,2016,520.0,100.0,54.0,75.0,14.4,95.0
"Misdrijven, totaal",Blaricum,2017,440.0,100.0,43.1,75.0,17.0,85.0
"Misdrijven, totaal",Blaricum,2018,335.0,100.0,31.2,80.0,24.3,100.0
"Misdrijven, totaal",Blaricum,2019,440.0,100.0,39.4,85.0,19.3,100.0
"Misdrijven, totaal",Blaricum,2020,375.0,100.0,32.4,45.0,11.5,60.0
"Misdrijven, totaal",Bloemendaal,2010,1450.0,100.0,65.7,365.0,25.3,470.0
"Misdrijven, totaal",Bloemendaal,2011,1580.0,100.0,71.6,380.0,24.1,460.0
"Misdrijven, totaal",Bloemendaal,2012,1520.0,100.0,68.8,395.0,26.0,430.0
"Misdrijven, totaal",Bloemendaal,2013,1565.0,100.0,70.5,430.0,27.4,490.0
"Misdrijven, totaal",Bloemendaal,2014,1255.0,100.0,56.9,295.0,23.6,345.0
"Misdrijven, totaal",Bloemendaal,2015,1180.0,100.0,53.0,320.0,27.1,360.0
"Misdrijven, totaal",Bloemendaal,2016,1030.0,100.0,46.2,275.0,26.5,335.0
"Misdrijven, totaal",Bloemendaal,2017,960.0,100.0,42.1,295.0,30.9,370.0
"Misdrijven, totaal",Bloemendaal,2018,905.0,100.0,39.0,220.0,24.5,270.0
"Misdrijven, totaal",Bloemendaal,2019,860.0,100.0,36.7,240.0,27.7,280.0
"Misdrijven, totaal",Bloemendaal,2020,1070.0,100.0,45.5,215.0,20.1,270.0
"Misdrijven, totaal",Boarnsterhim,2010,700.0,100.0,36.3,195.0,27.6,240.0
"Misdrijven, totaal",Boarnsterhim,2011,785.0,100.0,40.8,220.0,28.2,290.0
"Misdrijven, totaal",Boarnsterhim,2012,775.0,100.0,40.0,215.0,27.7,275.0
"Misdrijven, totaal",Boarnsterhim,2013,710.0,100.0,36.3,165.0,23.4,225.0
"Misdrijven, totaal",Boarnsterhim,2014,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Boarnsterhim,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Boarnsterhim,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Boarnsterhim,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Boarnsterhim,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Boarnsterhim,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Boarnsterhim,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bodegraven,2010,1145.0,100.0,58.8,220.0,19.1,225.0
"Misdrijven, totaal",Bodegraven,2011,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bodegraven,2012,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bodegraven,2013,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bodegraven,2014,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bodegraven,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bodegraven,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bodegraven,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bodegraven,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bodegraven,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bodegraven,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Boekel,2010,325.0,100.0,33.5,95.0,29.7,145.0
"Misdrijven, totaal",Boekel,2011,320.0,100.0,32.2,80.0,25.2,90.0
"Misdrijven, totaal",Boekel,2012,360.0,100.0,36.2,80.0,22.2,110.0
"Misdrijven, totaal",Boekel,2013,330.0,100.0,32.7,75.0,23.4,95.0
"Misdrijven, totaal",Boekel,2014,330.0,100.0,32.7,65.0,20.3,80.0
"Misdrijven, totaal",Boekel,2015,300.0,100.0,29.4,55.0,18.8,70.0
"Misdrijven, totaal",Boekel,2016,310.0,100.0,30.4,45.0,14.7,50.0
"Misdrijven, totaal",Boekel,2017,225.0,100.0,21.8,40.0,18.1,45.0
"Misdrijven, totaal",Boekel,2018,250.0,100.0,23.7,70.0,27.3,85.0
"Misdrijven, totaal",Boekel,2019,260.0,100.0,24.6,70.0,27.3,80.0
"Misdrijven, totaal",Boekel,2020,260.0,100.0,24.2,40.0,16.1,55.0
"Misdrijven, totaal",Bolsward,2010,510.0,100.0,51.4,165.0,32.4,180.0
"Misdrijven, totaal",Bolsward,2011,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bolsward,2012,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bolsward,2013,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bolsward,2014,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bolsward,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bolsward,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bolsward,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bolsward,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bolsward,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Bolsward,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Borger-Odoorn,2010,825.0,100.0,31.6,225.0,27.0,275.0
"Misdrijven, totaal",Borger-Odoorn,2011,880.0,100.0,34.0,235.0,26.8,275.0
"Misdrijven, totaal",Borger-Odoorn,2012,845.0,100.0,32.8,285.0,33.9,345.0
"Misdrijven, totaal",Borger-Odoorn,2013,690.0,100.0,26.9,195.0,28.5,240.0
"Misdrijven, totaal",Borger-Odoorn,2014,690.0,100.0,27.0,185.0,26.8,235.0
"Misdrijven, totaal",Borger-Odoorn,2015,705.0,100.0,27.6,190.0,27.3,290.0
"Misdrijven, totaal",Borger-Odoorn,2016,600.0,100.0,23.6,185.0,30.9,275.0
"Misdrijven, totaal",Borger-Odoorn,2017,540.0,100.0,21.3,120.0,22.0,145.0
