SoortMisdrijf,RegioS,Perioden,GeregistreerdeMisdrijvenRelatief_2
Drugsmisdrijven,Best,2015.0,1.4545
Drugsmisdrijven,Beuningen,2015.0,0.4091
Drugsmisdrijven,Beverwijk,2015.0,0.4318
Drugsmisdrijven,Binnenmaas,2015.0,1.5833
Drugsmisdrijven,Bladel,2015.0,0.6591
Drugsmisdrijven,Blaricum,2015.0,0.1591
Drugsmisdrijven,Bloemendaal,2015.0,0.3636
Drugsmisdrijven,Boarnsterhim,2015.0,0.5
Drugsmisdrijven,Bodegraven,2015.0,0.0
Drugsmisdrijven,Boekel,2015.0,0.2273
Drugsmisdrijven,Bolsward,2015.0,0.5
Drugsmisdrijven,Borger-Odoorn,2015.0,0.5682
Drugsmisdrijven,Borne,2015.0,1.1364
Drugsmisdrijven,Borsele,2015.0,1.1364
Drugsmisdrijven,Boskoop,2015.0,0.125
Drugsmisdrijven,Boxmeer,2015.0,0.7045
Drugsmisdrijven,Boxtel,2015.0,0.4773
Drugsmisdrijven,Brielle,2015.0,0.6591
Drugsmisdrijven,Bronckhorst,2015.0,0.3182
Drugsmisdrijven,Brummen,2015.0,0.3636
Drugsmisdrijven,Brunssum,2015.0,0.9318
Drugsmisdrijven,Bunnik,2015.0,0.2955
Drugsmisdrijven,Bunschoten,2015.0,0.25
Drugsmisdrijven,Bussum,2015.0,0.2083
Drugsmisdrijven,Capelle aan den IJssel,2015.0,0.6364
Drugsmisdrijven,Castricum,2015.0,0.25
Drugsmisdrijven,Coevorden,2015.0,0.4091
Drugsmisdrijven,Cranendonck,2015.0,1.2727
Drugsmisdrijven,Cromstrijen,2015.0,1.25
Drugsmisdrijven,Cuijk,2015.0,0.7045
Drugsmisdrijven,Culemborg,2015.0,0.2727
Drugsmisdrijven,Dalfsen,2015.0,0.25
Drugsmisdrijven,Dantumadiel,2015.0,1.0227
Drugsmisdrijven,De Bilt,2015.0,0.25
Drugsmisdrijven,De Marne,2015.0,0.4444
Drugsmisdrijven,De Ronde Venen,2015.0,0.6591
Drugsmisdrijven,Delft,2015.0,0.6364
Drugsmisdrijven,Delfzijl,2015.0,0.7045
Drugsmisdrijven,Deurne,2015.0,0.8409
Drugsmisdrijven,Deventer,2015.0,0.5
Drugsmisdrijven,Diemen,2015.0,0.5
Drugsmisdrijven,Dinkelland,2015.0,0.5227
Drugsmisdrijven,Dirksland,2015.0,0.0833
Drugsmisdrijven,Doesburg,2015.0,0.5227
Drugsmisdrijven,Doetinchem,2015.0,0.6818
Drugsmisdrijven,Dongen,2015.0,1.0227
Drugsmisdrijven,Dongeradeel,2015.0,1.0
Drugsmisdrijven,Drimmelen,2015.0,0.7727
Drugsmisdrijven,Dronten,2015.0,4.4091
Drugsmisdrijven,Druten,2015.0,0.5
Drugsmisdrijven,Duiven,2015.0,0.5682
Drugsmisdrijven,Edam-Volendam,2015.0,1.0682
Drugsmisdrijven,Ede,2015.0,0.2045
Drugsmisdrijven,Eemnes,2015.0,0.3864
Drugsmisdrijven,Eemsmond,2015.0,0.75
Drugsmisdrijven,Eersel,2015.0,3.8636
Drugsmisdrijven,Eijsden,2015.0,8.25
Drugsmisdrijven,Eijsden-Margraten,2015.0,1.225
Drugsmisdrijven,Eindhoven,2015.0,0.6591
Drugsmisdrijven,Elburg,2015.0,0.8409
Drugsmisdrijven,Emmen,2015.0,0.5227
Drugsmisdrijven,Enkhuizen,2015.0,0.25
Drugsmisdrijven,Enschede,2015.0,0.7955
Drugsmisdrijven,Epe,2015.0,1.3864
Drugsmisdrijven,Ermelo,2015.0,0.6591
Drugsmisdrijven,Etten-Leur,2015.0,0.7727
Drugsmisdrijven,Ferwerderadiel,2015.0,0.1111
Drugsmisdrijven,Franekeradeel,2015.0,0.5938
Drugsmisdrijven,Gaasterlân-Sleat,2015.0,0.0625
Drugsmisdrijven,Geertruidenberg,2015.0,1.0909
Drugsmisdrijven,Gemert-Bakel,2015.0,1.0455
Drugsmisdrijven,Gennep,2015.0,0.5909
Drugsmisdrijven,Giessenlanden,2015.0,1.4167
Drugsmisdrijven,Gilze en Rijen,2015.0,0.9773
Drugsmisdrijven,Goes,2015.0,1.0909
Drugsmisdrijven,Goirle,2015.0,0.4091
Drugsmisdrijven,Gorinchem,2015.0,0.8864
Drugsmisdrijven,Gouda,2015.0,0.5455
Drugsmisdrijven,Graafstroom,2015.0,0.0
Drugsmisdrijven,Graft-De Rijp,2015.0,0.0
Drugsmisdrijven,Grave,2015.0,1.3182
Drugsmisdrijven,Groesbeek,2015.0,0.3333
Drugsmisdrijven,Groningen (gemeente),2015.0,0.8864
Drugsmisdrijven,Grootegast,2015.0,0.4722
Drugsmisdrijven,Gulpen-Wittem,2015.0,0.3636
Drugsmisdrijven,Haaksbergen,2015.0,0.4545
Drugsmisdrijven,Haarlem,2015.0,0.4091
Drugsmisdrijven,Haarlemmerliede en Spaarnwoude,2015.0,3.75
Drugsmisdrijven,Haarlemmermeer,2015.0,3.7727
Drugsmisdrijven,Hardenberg,2015.0,0.7045
Drugsmisdrijven,Harderwijk,2015.0,0.7273
Drugsmisdrijven,Harlingen,2015.0,1.2955
Drugsmisdrijven,Hattem,2015.0,0.9318
Drugsmisdrijven,Heemskerk,2015.0,0.4318
Drugsmisdrijven,Heemstede,2015.0,0.0909
Drugsmisdrijven,Heerde,2015.0,2.0
Drugsmisdrijven,Heerhugowaard,2015.0,0.3636
Drugsmisdrijven,Heerlen,2015.0,1.4318
Drugsmisdrijven,Heeze-Leende,2015.0,0.8636
Drugsmisdrijven,Heiloo,2015.0,0.2045
Drugsmisdrijven,Hellendoorn,2015.0,0.5909
Drugsmisdrijven,Hellevoetsluis,2015.0,0.5909
Drugsmisdrijven,Helmond,2015.0,0.6818
Drugsmisdrijven,Hendrik-Ido-Ambacht,2015.0,0.7727
Drugsmisdrijven,Hengelo (O.),2015.0,0.7045
Drugsmisdrijven,Het Hogeland,2015.0,0.75
Drugsmisdrijven,Heumen,2015.0,0.3182
Drugsmisdrijven,Heusden,2015.0,1.2273
Drugsmisdrijven,Hillegom,2015.0,0.5682
Drugsmisdrijven,Hilversum,2015.0,0.5227
Drugsmisdrijven,Hoeksche Waard,2015.0,1.0
Drugsmisdrijven,Hof van Twente,2015.0,0.4091
Drugsmisdrijven,Hollands Kroon,2015.0,0.3889
Drugsmisdrijven,Hoogeveen,2015.0,0.5909
Drugsmisdrijven,Hoogezand-Sappemeer,2015.0,0.7188
Drugsmisdrijven,Hoorn,2015.0,0.3864
Drugsmisdrijven,Horst aan de Maas,2015.0,0.75
Drugsmisdrijven,Houten,2015.0,0.6364
Drugsmisdrijven,Huizen,2015.0,0.2045
Drugsmisdrijven,Hulst,2015.0,1.2727
Drugsmisdrijven,IJsselstein,2015.0,0.4091
Drugsmisdrijven,Kaag en Braassem,2015.0,0.8636
Drugsmisdrijven,Kampen,2015.0,0.6364
Drugsmisdrijven,Kapelle,2015.0,0.7273
Drugsmisdrijven,Katwijk,2015.0,0.9545
Drugsmisdrijven,Kerkrade,2015.0,1.5682
Drugsmisdrijven,Koggenland,2015.0,0.2955
Drugsmisdrijven,Kollumerland en Nieuwkruisland,2015.0,0.8889
Drugsmisdrijven,Krimpen aan den IJssel,2015.0,0.8182
Drugsmisdrijven,Krimpenerwaard,2015.0,0.7083
Drugsmisdrijven,Laarbeek,2015.0,0.8409
Drugsmisdrijven,Landerd,2015.0,0.5227
Drugsmisdrijven,Landgraaf,2015.0,1.1591
Drugsmisdrijven,Landsmeer,2015.0,1.0682
Drugsmisdrijven,Langedijk,2015.0,0.3409
Drugsmisdrijven,Lansingerland,2015.0,0.1364
Drugsmisdrijven,Leek,2015.0,0.4722
Drugsmisdrijven,Leerdam,2015.0,0.8333
Drugsmisdrijven,Leeuwarden,2015.0,0.75
Drugsmisdrijven,Leeuwarderadeel,2015.0,0.1562
Drugsmisdrijven,Leiden,2015.0,0.7955
Drugsmisdrijven,Leiderdorp,2015.0,0.5909
Drugsmisdrijven,Leidschendam-Voorburg,2015.0,0.2955
Drugsmisdrijven,Lelystad,2015.0,1.0227
Drugsmisdrijven,Lemsterland,2015.0,0.8125
Drugsmisdrijven,Leudal,2015.0,0.8182
Drugsmisdrijven,Leusden,2015.0,0.2045
Drugsmisdrijven,Lingewaal,2015.0,0.25
Drugsmisdrijven,Lingewaard,2015.0,0.5455
Drugsmisdrijven,Lisse,2015.0,0.6364
Drugsmisdrijven,Lith,2015.0,0.0
Drugsmisdrijven,Littenseradiel,2015.0,0.0625
Drugsmisdrijven,Lochem,2015.0,0.1818
Drugsmisdrijven,Loenen,2015.0,0.0
Drugsmisdrijven,Loon op Zand,2015.0,0.6364
Drugsmisdrijven,Lopik,2015.0,0.2727
Drugsmisdrijven,Loppersum,2015.0,0.8409
Drugsmisdrijven,Losser,2015.0,1.5227
Drugsmisdrijven,Maarssen,2015.0,1.5
Drugsmisdrijven,Maasdonk,2015.0,0.45
Drugsmisdrijven,Maasdriel,2015.0,0.5227
Drugsmisdrijven,Maasgouw,2015.0,0.9773
Drugsmisdrijven,Maassluis,2015.0,0.25
Drugsmisdrijven,Maastricht,2015.0,1.3409
Drugsmisdrijven,Margraten,2015.0,0.5
Drugsmisdrijven,Marum,2015.0,0.3611
Drugsmisdrijven,Medemblik,2015.0,0.2273
Drugsmisdrijven,Meerssen,2015.0,0.4091
Drugsmisdrijven,Meierijstad,2015.0,1.5
Drugsmisdrijven,Menameradiel,2015.0,0.2857
Drugsmisdrijven,Meppel,2015.0,0.75
Drugsmisdrijven,Middelburg (Z.),2015.0,0.9091
Drugsmisdrijven,Middelharnis,2015.0,0.25
Drugsmisdrijven,Midden-Delfland,2015.0,0.25
Drugsmisdrijven,Midden-Groningen,2015.0,0.75
Drugsmisdrijven,Mill en Sint Hubert,2015.0,0.2955
Drugsmisdrijven,Millingen aan de Rijn,2015.0,0.5
Drugsmisdrijven,Moerdijk,2015.0,1.2955
Drugsmisdrijven,Molenlanden,2015.0,1.0
Drugsmisdrijven,Molenwaard,2015.0,0.5
Drugsmisdrijven,Montferland,2015.0,0.5909
Drugsmisdrijven,Montfoort,2015.0,0.3409
Drugsmisdrijven,Mook en Middelaar,2015.0,0.2727
Drugsmisdrijven,Muiden,2015.0,0.25
Drugsmisdrijven,Naarden,2015.0,0.25
Drugsmisdrijven,Neder-Betuwe,2015.0,0.8636
Drugsmisdrijven,Nederlek,2015.0,0.25
Drugsmisdrijven,Nederweert,2015.0,1.2045
Drugsmisdrijven,Neerijnen,2015.0,0.4444
Drugsmisdrijven,Niedorp,2015.0,0.0
Drugsmisdrijven,Nieuw-Lekkerland,2015.0,0.1667
Drugsmisdrijven,Nieuwegein,2015.0,0.6364
Drugsmisdrijven,Nieuwkoop,2015.0,0.75
Drugsmisdrijven,Nijefurd,2015.0,0.5
Drugsmisdrijven,Nijkerk,2015.0,0.2727
Drugsmisdrijven,Nijmegen,2015.0,0.4318
Drugsmisdrijven,Nissewaard,2015.0,0.7083
Drugsmisdrijven,Noardeast-Fryslân,2015.0,1.0
Drugsmisdrijven,Noord-Beveland,2015.0,0.6136
Drugsmisdrijven,Noordwijk,2015.0,0.6818
Drugsmisdrijven,Noordwijkerhout,2015.0,0.7778
Drugsmisdrijven,"Nuenen, Gerwen en Nederwetten",2015.0,0.4545
Drugsmisdrijven,Nunspeet,2015.0,0.5682
Drugsmisdrijven,Nuth,2015.0,0.8333
Drugsmisdrijven,Oegstgeest,2015.0,0.8864
Drugsmisdrijven,Oirschot,2015.0,0.6364
Drugsmisdrijven,Oisterwijk,2015.0,1.7955
Drugsmisdrijven,Olst-Wijhe,2015.0,0.2727
Drugsmisdrijven,Ommen,2015.0,0.5227
Drugsmisdrijven,Onderbanken,2015.0,0.9167
Drugsmisdrijven,Oosterhout,2015.0,1.5909
Drugsmisdrijven,Oostflakkee,2015.0,0.0833
Drugsmisdrijven,Ooststellingwerf,2015.0,0.8864
Drugsmisdrijven,Oostzaan,2015.0,1.1364
Drugsmisdrijven,Opmeer,2015.0,0.0227
Drugsmisdrijven,Opsterland,2015.0,0.5909
Drugsmisdrijven,Oss,2015.0,0.7727
Drugsmisdrijven,Oud-Beijerland,2015.0,0.6667
Drugsmisdrijven,Ouder-Amstel,2015.0,0.3182
Drugsmisdrijven,Ouderkerk,2015.0,0.0
Drugsmisdrijven,Oudewater,2015.0,0.0909
Drugsmisdrijven,Overbetuwe,2015.0,0.6364
Drugsmisdrijven,Peel en Maas,2015.0,0.7727
Drugsmisdrijven,Pekela,2015.0,0.8409
Drugsmisdrijven,Pijnacker-Nootdorp,2015.0,0.3636
Drugsmisdrijven,Putten,2015.0,0.6136
Drugsmisdrijven,Raalte,2015.0,0.4773
Drugsmisdrijven,Rheden,2015.0,0.4545
Drugsmisdrijven,Rhenen,2015.0,0.5909
Drugsmisdrijven,Ridderkerk,2015.0,0.2727
Drugsmisdrijven,Rijnwaarden,2015.0,0.125
Drugsmisdrijven,Rijnwoude,2015.0,0.0625
Drugsmisdrijven,Rijssen-Holten,2015.0,0.7273
Drugsmisdrijven,Rijswijk (ZH.),2015.0,0.4091
Drugsmisdrijven,Roerdalen,2015.0,0.8636
Drugsmisdrijven,Roermond,2015.0,1.1591
Drugsmisdrijven,Roosendaal,2015.0,1.8182
Drugsmisdrijven,Rotterdam,2015.0,0.9091
Drugsmisdrijven,Rozenburg,2015.0,1.0
Drugsmisdrijven,Rozendaal,2015.0,0.0
Drugsmisdrijven,Rucphen,2015.0,1.25
Drugsmisdrijven,Schagen,2015.0,0.5909
Drugsmisdrijven,Schermer,2015.0,0.0
Drugsmisdrijven,Scherpenzeel,2015.0,0.1818
Drugsmisdrijven,Schiedam,2015.0,0.4318
Drugsmisdrijven,Schiermonnikoog,2015.0,0.0
Drugsmisdrijven,Schijndel,2015.0,0.6071
Drugsmisdrijven,Schinnen,2015.0,0.6389
Drugsmisdrijven,Schoonhoven,2015.0,0.6
Drugsmisdrijven,Schouwen-Duiveland,2015.0,0.9318
Drugsmisdrijven,Sint Anthonis,2015.0,0.3409
Drugsmisdrijven,Sint-Michielsgestel,2015.0,0.4318
Drugsmisdrijven,Sint-Oedenrode,2015.0,0.5
Drugsmisdrijven,Sittard-Geleen,2015.0,0.7727
Drugsmisdrijven,Skarsterlân,2015.0,0.375
Drugsmisdrijven,Sluis,2015.0,1.7045
Drugsmisdrijven,Smallingerland,2015.0,1.3864
Drugsmisdrijven,Sneek,2015.0,0.25
Drugsmisdrijven,Soest,2015.0,0.3636
Drugsmisdrijven,Spijkenisse,2015.0,0.7
Drugsmisdrijven,Stadskanaal,2015.0,0.8864
Drugsmisdrijven,Staphorst,2015.0,0.5455
Drugsmisdrijven,Stede Broec,2015.0,0.3409
Drugsmisdrijven,Steenbergen,2015.0,1.2045
Drugsmisdrijven,Steenwijkerland,2015.0,0.5909
Drugsmisdrijven,Stein (L.),2015.0,1.0
Drugsmisdrijven,Stichtse Vecht,2015.0,1.175
Drugsmisdrijven,Strijen,2015.0,0.5
Drugsmisdrijven,Súdwest-Fryslân,2015.0,0.8
Drugsmisdrijven,Ten Boer,2015.0,0.3611
Drugsmisdrijven,Terneuzen,2015.0,1.5909
Drugsmisdrijven,Terschelling,2015.0,0.4773
Drugsmisdrijven,Texel,2015.0,0.5682
Drugsmisdrijven,Teylingen,2015.0,0.6364
Drugsmisdrijven,Tholen,2015.0,0.6591
Drugsmisdrijven,Tiel,2015.0,0.5
Drugsmisdrijven,Tilburg,2015.0,0.7273
Drugsmisdrijven,Tubbergen,2015.0,0.4545
Drugsmisdrijven,Twenterand,2015.0,1.0227
Drugsmisdrijven,Tynaarlo,2015.0,0.3182
Drugsmisdrijven,Tytsjerksteradiel,2015.0,0.9545
Drugsmisdrijven,Ubbergen,2015.0,0.3
Drugsmisdrijven,Uden,2015.0,0.6136
Drugsmisdrijven,Uitgeest,2015.0,0.3636
Drugsmisdrijven,Uithoorn,2015.0,0.5909
Drugsmisdrijven,Urk,2015.0,0.1591
Drugsmisdrijven,Vaals,2015.0,0.7955
Drugsmisdrijven,Valkenburg aan de Geul,2015.0,0.4091
Drugsmisdrijven,Valkenswaard,2015.0,0.8636
Drugsmisdrijven,Veendam,2015.0,0.5682
Drugsmisdrijven,Veenendaal,2015.0,0.3864
Drugsmisdrijven,Veghel,2015.0,1.0714
Drugsmisdrijven,Velsen,2015.0,1.0227
Drugsmisdrijven,Venlo,2015.0,1.2955
Drugsmisdrijven,Venray,2015.0,0.7727
Drugsmisdrijven,Vianen,2015.0,0.5
Drugsmisdrijven,Vlaardingen,2015.0,0.4545
Drugsmisdrijven,Vlagtwedde,2015.0,0.5
Drugsmisdrijven,Vlieland,2015.0,0.0682
Drugsmisdrijven,Vlissingen,2015.0,1.1136
Drugsmisdrijven,Vlist,2015.0,0.0
Drugsmisdrijven,Voorschoten,2015.0,0.4091
Drugsmisdrijven,Voorst,2015.0,2.3864
Drugsmisdrijven,Vught,2015.0,0.6364
Drugsmisdrijven,Waadhoeke,2015.0,0.5833
Drugsmisdrijven,Waalwijk,2015.0,1.1818
Drugsmisdrijven,Waddinxveen,2015.0,0.3182
Drugsmisdrijven,Wageningen,2015.0,0.3409
Drugsmisdrijven,Wassenaar,2015.0,0.3864
Drugsmisdrijven,Waterland,2015.0,0.2955
Drugsmisdrijven,Weert,2015.0,1.0455
Drugsmisdrijven,Weesp,2015.0,0.4091
Drugsmisdrijven,Werkendam,2015.0,1.5
Drugsmisdrijven,Wervershoof,2015.0,0.25
Drugsmisdrijven,West Betuwe,2015.0,0.25
Drugsmisdrijven,West Maas en Waal,2015.0,0.7273
Drugsmisdrijven,Westerkwartier,2015.0,0.625
Drugsmisdrijven,Westervoort,2015.0,0.5
Drugsmisdrijven,Westland,2015.0,0.3636
Drugsmisdrijven,Weststellingwerf,2015.0,0.5
Drugsmisdrijven,Westvoorne,2015.0,0.5
Drugsmisdrijven,Wierden,2015.0,0.4545
Drugsmisdrijven,Wieringen,2015.0,0.0
Drugsmisdrijven,Wieringermeer,2015.0,0.25
Drugsmisdrijven,Wijchen,2015.0,0.9318
Drugsmisdrijven,Wijk bij Duurstede,2015.0,0.3182
Drugsmisdrijven,Winsum,2015.0,0.4167
Drugsmisdrijven,Winterswijk,2015.0,1.1136
Drugsmisdrijven,Woerden,2015.0,0.5455
Drugsmisdrijven,Wormerland,2015.0,0.4318
Drugsmisdrijven,Woudenberg,2015.0,0.1136
Drugsmisdrijven,Woudrichem,2015.0,1.0833
Drugsmisdrijven,Wymbritseradiel,2015.0,0.25
Drugsmisdrijven,Wûnseradiel,2015.0,0.5
Drugsmisdrijven,Zaanstad,2015.0,0.6591
Drugsmisdrijven,Zaltbommel,2015.0,0.3409
Drugsmisdrijven,Zandvoort,2015.0,0.4091
Drugsmisdrijven,Zederik,2015.0,1.7222
Drugsmisdrijven,Zeevang,2015.0,0.25
Drugsmisdrijven,Zeist,2015.0,0.2955
Drugsmisdrijven,Zevenaar,2015.0,1.2045
Drugsmisdrijven,Zijpe,2015.0,0.3333
Drugsmisdrijven,Zoetermeer,2015.0,0.4318
Drugsmisdrijven,Zoeterwoude,2015.0,0.1818
Drugsmisdrijven,Zuidhorn,2015.0,0.2778
Drugsmisdrijven,Zuidplas,2015.0,0.3864
Drugsmisdrijven,Zundert,2015.0,0.5455
Drugsmisdrijven,Zutphen,2015.0,0.8409
Drugsmisdrijven,Zwartewaterland,2015.0,0.4091
Drugsmisdrijven,Zwolle,2015.0,0.6818
Gewelds- en seksuele misdrijven,'s-Gravenhage (gemeente),2015.0,1.4866
Gewelds- en seksuele misdrijven,'s-Hertogenbosch,2015.0,1.3476
Gewelds- en seksuele misdrijven,Aa en Hunze,2015.0,1.4599
Gewelds- en seksuele misdrijven,Aalburg,2015.0,1.3399
Gewelds- en seksuele misdrijven,Aalsmeer,2015.0,1.3262
Gewelds- en seksuele misdrijven,Aalten,2015.0,1.2513
Gewelds- en seksuele misdrijven,Abcoude,2015.0,0.8824
Gewelds- en seksuele misdrijven,Achtkarspelen,2015.0,1.8984
Gewelds- en seksuele misdrijven,Alblasserdam,2015.0,1.262
Gewelds- en seksuele misdrijven,Albrandswaard,2015.0,1.5989
Gewelds- en seksuele misdrijven,Alkmaar,2015.0,1.2781
Gewelds- en seksuele misdrijven,Almelo,2015.0,1.6631
Gewelds- en seksuele misdrijven,Alphen aan den Rijn,2015.0,1.4171
Gewelds- en seksuele misdrijven,Alphen-Chaam,2015.0,1.0053
Gewelds- en seksuele misdrijven,Altena,2015.0,1.0
Gewelds- en seksuele misdrijven,Ameland,2015.0,1.3369
Gewelds- en seksuele misdrijven,Amersfoort,2015.0,1.1337
Gewelds- en seksuele misdrijven,Amstelveen,2015.0,1.0267
Gewelds- en seksuele misdrijven,Amsterdam,2015.0,1.246
Gewelds- en seksuele misdrijven,Andijk,2015.0,1.7059
Gewelds- en seksuele misdrijven,Anna Paulowna,2015.0,1.5
Gewelds- en seksuele misdrijven,Appingedam,2015.0,2.2834
Gewelds- en seksuele misdrijven,Arnhem,2015.0,1.3583
Gewelds- en seksuele misdrijven,Assen,2015.0,1.5455
Gewelds- en seksuele misdrijven,Asten,2015.0,1.1444
Gewelds- en seksuele misdrijven,Baarle-Nassau,2015.0,1.2299
Gewelds- en seksuele misdrijven,Baarn,2015.0,0.9091
Gewelds- en seksuele misdrijven,Bedum,2015.0,1.5686
Gewelds- en seksuele misdrijven,Beek (L.),2015.0,0.9572
Gewelds- en seksuele misdrijven,Beekdaelen,2015.0,0.9118
Gewelds- en seksuele misdrijven,Beemster,2015.0,1.1176
Gewelds- en seksuele misdrijven,Beesel,2015.0,1.2834
Gewelds- en seksuele misdrijven,Bellingwedde,2015.0,2.0956
Gewelds- en seksuele misdrijven,Berg en Dal,2015.0,1.9882
Gewelds- en seksuele misdrijven,Bergambacht,2015.0,1.2118
Gewelds- en seksuele misdrijven,Bergeijk,2015.0,1.1551
Gewelds- en seksuele misdrijven,Bergen (L.),2015.0,1.2193
Gewelds- en seksuele misdrijven,Bergen (NH.),2015.0,1.0481
Gewelds- en seksuele misdrijven,Bergen op Zoom,2015.0,1.4759
Gewelds- en seksuele misdrijven,Berkelland,2015.0,1.7112
Gewelds- en seksuele misdrijven,Bernheze,2015.0,0.9412
Gewelds- en seksuele misdrijven,Bernisse,2015.0,1.1176
Gewelds- en seksuele misdrijven,Best,2015.0,1.0749
Gewelds- en seksuele misdrijven,Beuningen,2015.0,1.0321
Gewelds- en seksuele misdrijven,Beverwijk,2015.0,1.2139
Gewelds- en seksuele misdrijven,Binnenmaas,2015.0,1.3987
Gewelds- en seksuele misdrijven,Bladel,2015.0,1.107
Gewelds- en seksuele misdrijven,Blaricum,2015.0,0.9305
Gewelds- en seksuele misdrijven,Bloemendaal,2015.0,0.9519
Gewelds- en seksuele misdrijven,Boarnsterhim,2015.0,1.3529
Gewelds- en seksuele misdrijven,Bodegraven,2015.0,1.1765
Gewelds- en seksuele misdrijven,Boekel,2015.0,1.4813
Gewelds- en seksuele misdrijven,Bolsward,2015.0,1.5882
Gewelds- en seksuele misdrijven,Borger-Odoorn,2015.0,1.9198
Gewelds- en seksuele misdrijven,Borne,2015.0,1.246
Gewelds- en seksuele misdrijven,Borsele,2015.0,1.5615
Gewelds- en seksuele misdrijven,Boskoop,2015.0,1.0147
Gewelds- en seksuele misdrijven,Boxmeer,2015.0,1.2781
Gewelds- en seksuele misdrijven,Boxtel,2015.0,1.4492
Gewelds- en seksuele misdrijven,Brielle,2015.0,1.2941
Gewelds- en seksuele misdrijven,Bronckhorst,2015.0,1.0321
Gewelds- en seksuele misdrijven,Brummen,2015.0,1.139
Gewelds- en seksuele misdrijven,Brunssum,2015.0,1.2139
Gewelds- en seksuele misdrijven,Bunnik,2015.0,0.7914
Gewelds- en seksuele misdrijven,Bunschoten,2015.0,1.1444
Gewelds- en seksuele misdrijven,Bussum,2015.0,0.9216
Gewelds- en seksuele misdrijven,Capelle aan den IJssel,2015.0,1.4599
Gewelds- en seksuele misdrijven,Castricum,2015.0,1.0535
Gewelds- en seksuele misdrijven,Coevorden,2015.0,1.5455
Gewelds- en seksuele misdrijven,Cranendonck,2015.0,1.4439
Gewelds- en seksuele misdrijven,Cromstrijen,2015.0,0.9804
Gewelds- en seksuele misdrijven,Cuijk,2015.0,1.4385
Gewelds- en seksuele misdrijven,Culemborg,2015.0,1.1818
Gewelds- en seksuele misdrijven,Dalfsen,2015.0,1.0535
Gewelds- en seksuele misdrijven,Dantumadiel,2015.0,1.9465
Gewelds- en seksuele misdrijven,De Bilt,2015.0,0.8556
Gewelds- en seksuele misdrijven,De Marne,2015.0,1.7124
Gewelds- en seksuele misdrijven,De Ronde Venen,2015.0,0.9465
Gewelds- en seksuele misdrijven,Delft,2015.0,1.1658
Gewelds- en seksuele misdrijven,Delfzijl,2015.0,2.3583
Gewelds- en seksuele misdrijven,Deurne,2015.0,1.3422
Gewelds- en seksuele misdrijven,Deventer,2015.0,1.4171
Gewelds- en seksuele misdrijven,Diemen,2015.0,1.3583
Gewelds- en seksuele misdrijven,Dinkelland,2015.0,1.1497
Gewelds- en seksuele misdrijven,Dirksland,2015.0,1.1765
Gewelds- en seksuele misdrijven,Doesburg,2015.0,1.3316
Gewelds- en seksuele misdrijven,Doetinchem,2015.0,1.5668
Gewelds- en seksuele misdrijven,Dongen,2015.0,1.2406
Gewelds- en seksuele misdrijven,Dongeradeel,2015.0,1.9085
Gewelds- en seksuele misdrijven,Drimmelen,2015.0,1.0428
Gewelds- en seksuele misdrijven,Dronten,2015.0,1.0642
Gewelds- en seksuele misdrijven,Druten,2015.0,1.3797
Gewelds- en seksuele misdrijven,Duiven,2015.0,0.984
Gewelds- en seksuele misdrijven,Edam-Volendam,2015.0,1.3797
Gewelds- en seksuele misdrijven,Ede,2015.0,1.2032
Gewelds- en seksuele misdrijven,Eemnes,2015.0,0.9037
Gewelds- en seksuele misdrijven,Eemsmond,2015.0,2.2157
Gewelds- en seksuele misdrijven,Eersel,2015.0,0.9786
Gewelds- en seksuele misdrijven,Eijsden,2015.0,0.8824
Gewelds- en seksuele misdrijven,Eijsden-Margraten,2015.0,0.9235
Gewelds- en seksuele misdrijven,Eindhoven,2015.0,1.2193
Gewelds- en seksuele misdrijven,Elburg,2015.0,1.3422
Gewelds- en seksuele misdrijven,Emmen,2015.0,1.861
Gewelds- en seksuele misdrijven,Enkhuizen,2015.0,1.2727
Gewelds- en seksuele misdrijven,Enschede,2015.0,1.1765
Gewelds- en seksuele misdrijven,Epe,2015.0,1.1872
Gewelds- en seksuele misdrijven,Ermelo,2015.0,1.8556
Gewelds- en seksuele misdrijven,Etten-Leur,2015.0,1.3957
Gewelds- en seksuele misdrijven,Ferwerderadiel,2015.0,1.3072
Gewelds- en seksuele misdrijven,Franekeradeel,2015.0,1.8382
Gewelds- en seksuele misdrijven,Gaasterlân-Sleat,2015.0,1.4412
Gewelds- en seksuele misdrijven,Geertruidenberg,2015.0,1.2299
Gewelds- en seksuele misdrijven,Gemert-Bakel,2015.0,1.3048
Gewelds- en seksuele misdrijven,Gennep,2015.0,1.5668
Gewelds- en seksuele misdrijven,Giessenlanden,2015.0,1.0261
Gewelds- en seksuele misdrijven,Gilze en Rijen,2015.0,1.1711
Gewelds- en seksuele misdrijven,Goes,2015.0,1.9412
Gewelds- en seksuele misdrijven,Goirle,2015.0,1.2353
Gewelds- en seksuele misdrijven,Gorinchem,2015.0,1.5455
Gewelds- en seksuele misdrijven,Gouda,2015.0,1.385
Gewelds- en seksuele misdrijven,Graafstroom,2015.0,1.3137
Gewelds- en seksuele misdrijven,Graft-De Rijp,2015.0,1.5647
Gewelds- en seksuele misdrijven,Grave,2015.0,1.7166
Gewelds- en seksuele misdrijven,Groesbeek,2015.0,1.7451
